=== RaccoonStealer ===
Ground-truth 함수 수 (malware.json): 6

 Diff | Precision |  Recall |      F1 |  RemovedCnt | Excluded Functions
   65 |   0.04082 | 0.33333 | 0.07273 |          16 | FUN_00401726, FUN_004017a1, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_004090bf, FUN_0040911e, FUN_0040a0c6, FUN_0040a10a, FUN_0040a198, FUN_0040a2d7, FUN_0040a59a, FUN_0040a720
   66 |   0.04082 | 0.33333 | 0.07273 |          16 | FUN_00401726, FUN_004017a1, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_004090bf, FUN_0040911e, FUN_0040a0c6, FUN_0040a10a, FUN_0040a198, FUN_0040a2d7, FUN_0040a59a, FUN_0040a720
   67 |   0.04082 | 0.33333 | 0.07273 |          16 | FUN_00401726, FUN_004017a1, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_004090bf, FUN_0040911e, FUN_0040a0c6, FUN_0040a10a, FUN_0040a198, FUN_0040a2d7, FUN_0040a59a, FUN_0040a720
   68 |   0.04545 | 0.33333 | 0.08000 |          21 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00402cc6, FUN_00403244, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_004090bf, FUN_0040911e, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4
   69 |   0.04878 | 0.33333 | 0.08511 |          24 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   70 |   0.04878 | 0.33333 | 0.08511 |          24 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   71 |   0.05000 | 0.33333 | 0.08696 |          26 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   72 |   0.05128 | 0.33333 | 0.08889 |          27 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   73 |   0.05128 | 0.33333 | 0.08889 |          27 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   74 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   75 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
   76 |   0.05263 | 0.33333 | 0.09091 |          29 | FUN_00401726, FUN_004017a1, FUN_00401806, FUN_0040186d, FUN_0040189a, FUN_004018f7, FUN_00401942, FUN_004027c6, FUN_00402cc6, FUN_00403244, FUN_00406809, FUN_0040839b, FUN_0040869d, FUN_0040886b, FUN_00409055, FUN_004090bf, FUN_0040911e, FUN_00409dea, FUN_0040a0c6, FUN_0040a10a, FUN_0040a139, FUN_0040a198, FUN_0040a2d7, FUN_0040a4bc, FUN_0040a52f, FUN_0040a59a, FUN_0040a720, FUN_0040a7c4, FUN_0040acfe
